ID;concentration;logk;logP_ACD;MW_ACD;PSA_ACD
1;0.05;0.027829;-0.12;194.19;92.42
1;0.1;-0.36074;-0.12;194.19;92.42
1;0.2;-0.85337;-0.12;194.19;92.42
1;0.3;-1.02;-0.12;194.19;92.42
2;0.05;1.1196;1.27;137.14;63.32
2;0.1;0.89229;1.27;137.14;63.32
2;0.2;0.48562;1.27;137.14;63.32
2;0.3;0.18175;1.27;137.14;63.32
2;0.4;-0.068823;1.27;137.14;63.32
2;0.5;-0.26794;1.27;137.14;63.32
2;0.6;-0.44997;1.27;137.14;63.32
2;0.7;-0.6322;1.27;137.14;63.32
2;0.8;-0.69157;1.27;137.14;63.32
3;0.05;1.1829;-0.63;194.19;58.44
3;0.1;0.60151;-0.63;194.19;58.44
3;0.2;-0.13162;-0.63;194.19;58.44
3;0.3;-0.45803;-0.63;194.19;58.44
3;0.4;-0.74224;-0.63;194.19;58.44
3;0.5;-0.81675;-0.63;194.19;58.44
3;0.6;-0.96455;-0.63;194.19;58.44
3;0.7;-1.1203;-0.63;194.19;58.44
3;0.8;-1.1811;-0.63;194.19;58.44
4;0.2;0.97457;0.9;160.17;52.6
4;0.3;0.65104;0.9;160.17;52.6
4;0.4;0.36205;0.9;160.17;52.6
4;0.5;0.1243;0.9;160.17;52.6
4;0.6;-0.067372;0.9;160.17;52.6
4;0.7;-0.28978;0.9;160.17;52.6
5;0.05;0.74152;-0.12;132.11;52.6
5;0.1;0.49708;-0.12;132.11;52.6
5;0.2;0.18497;-0.12;132.11;52.6
5;0.3;0.013216;-0.12;132.11;52.6
5;0.4;-0.14018;-0.12;132.11;52.6
6;0.3;1.9162;3.36;169.22;12.03
6;0.4;1.3625;3.36;169.22;12.03
6;0.5;0.90973;3.36;169.22;12.03
6;0.6;0.57513;3.36;169.22;12.03
6;0.7;0.27762;3.36;169.22;12.03
6;0.8;-0.013909;3.36;169.22;12.03
6;0.9;-0.20632;3.36;169.22;12.03
7;0.05;0.57291;1.08;165.23;32.26
7;0.1;0.15589;1.08;165.23;32.26
7;0.2;-0.54757;1.08;165.23;32.26
7;0.3;-1.28;1.08;165.23;32.26
8;0.2;1.6511;2.4;164.2;29.46
8;0.3;1.1456;2.4;164.2;29.46
8;0.4;0.70708;2.4;164.2;29.46
8;0.5;0.38178;2.4;164.2;29.46
8;0.6;0.11984;2.4;164.2;29.46
8;0.7;-0.10451;2.4;164.2;29.46
8;0.8;-0.32782;2.4;164.2;29.46
9;0.05;1.2707;-3.86;180.16;121.38
9;0.1;0.93937;-3.86;180.16;121.38
9;0.2;0.4387;-3.86;180.16;121.38
9;0.3;0.10968;-3.86;180.16;121.38
9;0.4;-0.12577;-3.86;180.16;121.38
9;0.5;-0.33642;-3.86;180.16;121.38
10;0.05;-0.17556;-0.66;142.11;66.76
10;0.1;-0.51851;-0.66;142.11;66.76
10;0.2;-0.97081;-0.66;142.11;66.76
11;0.05;1.339;1.28;124.14;40.46
11;0.1;0.77652;1.28;124.14;40.46
11;0.2;0.30958;1.28;124.14;40.46
11;0.3;-0.0036041;1.28;124.14;40.46
11;0.4;-0.26551;1.28;124.14;40.46
11;0.5;-0.44121;1.28;124.14;40.46
11;0.6;-0.61354;1.28;124.14;40.46
12;0.05;1.9913;0.53;232.24;75.27
12;0.1;1.5855;0.53;232.24;75.27
12;0.2;0.90567;0.53;232.24;75.27
12;0.3;0.4169;0.53;232.24;75.27
12;0.4;0.059839;0.53;232.24;75.27
13;0.05;0.22934;0.061;126.11;60.69
13;0.1;-0.31094;0.061;126.11;60.69
14;0.05;1.339;-2.65;152.15;101.15
14;0.1;0.98029;-2.65;152.15;101.15
14;0.2;0.45748;-2.65;152.15;101.15
14;0.3;0.11861;-2.65;152.15;101.15
14;0.4;-0.11679;-2.65;152.15;101.15
14;0.5;-0.33206;-2.65;152.15;101.15
14;0.6;-0.48091;-2.65;152.15;101.15
14;0.7;-0.60206;-2.65;152.15;101.15
14;0.8;-0.71403;-2.65;152.15;101.15
15;0.05;1.4542;1.59;334.41;32.78
15;0.1;0.82749;1.59;334.41;32.78
15;0.2;-0.093468;1.59;334.41;32.78
15;0.3;-0.66781;1.59;334.41;32.78
16;0.1;1.8211;-0.84;242.23;99.1
16;0.2;1.1638;-0.84;242.23;99.1
16;0.3;0.76847;-0.84;242.23;99.1
16;0.4;0.44865;-0.84;242.23;99.1
16;0.5;0.20738;-0.84;242.23;99.1
16;0.6;0.025662;-0.84;242.23;99.1
16;0.7;-0.11507;-0.84;242.23;99.1
16;0.8;-0.32383;-0.84;242.23;99.1
16;0.9;-0.47834;-0.84;242.23;99.1
17;0.05;1.4625;1.01;164.16;57.53
17;0.1;1.0377;1.01;164.16;57.53
17;0.2;0.3839;1.01;164.16;57.53
17;0.3;-0.028838;1.01;164.16;57.53
17;0.4;-0.33995;1.01;164.16;57.53
17;0.5;-0.55757;1.01;164.16;57.53
17;0.6;-0.73469;1.01;164.16;57.53
17;0.7;-1.0452;1.01;164.16;57.53
17;0.8;-1.2653;1.01;164.16;57.53
18;0.1;1.7335;2.59;117.15;15.79
18;0.2;1.3532;2.59;117.15;15.79
18;0.3;0.96686;2.59;117.15;15.79
18;0.4;0.62088;2.59;117.15;15.79
19;0.05;1.6361;1.35;136.15;37.3
19;0.1;1.3296;1.35;136.15;37.3
19;0.2;0.78875;1.35;136.15;37.3
19;0.3;0.39109;1.35;136.15;37.3
19;0.4;0.061237;1.35;136.15;37.3
19;0.5;-0.15148;1.35;136.15;37.3
19;0.6;-0.26451;1.35;136.15;37.3
20;0.1;1.7882;2.01;185.22;43.09
20;0.2;1.0388;2.01;185.22;43.09
20;0.3;0.47183;2.01;185.22;43.09
20;0.4;0.0894;2.01;185.22;43.09
20;0.5;-0.17357;2.01;185.22;43.09
20;0.6;-0.35793;2.01;185.22;43.09
20;0.7;-0.54979;2.01;185.22;43.09
20;0.8;-0.68075;2.01;185.22;43.09
21;0.7;1.7578;7.83;284.48;37.3
21;0.8;1.3198;7.83;284.48;37.3
21;0.9;0.88049;7.83;284.48;37.3
22;0.3;1.6901;2.67;320.17;75.63
22;0.4;1.0314;2.67;320.17;75.63
22;0.5;0.54552;2.67;320.17;75.63
22;0.6;0.19844;2.67;320.17;75.63
22;0.7;-0.094373;2.67;320.17;75.63
22;0.8;-0.34741;2.67;320.17;75.63
22;0.9;-0.49069;2.67;320.17;75.63
23;0.3;1.9828;3.18;334.2;75.63
23;0.4;1.2585;3.18;334.2;75.63
23;0.5;0.73923;3.18;334.2;75.63
23;0.6;0.37406;3.18;334.2;75.63
24;0.2;1.7814;1.81;292.12;75.63
24;0.3;1.0556;1.81;292.12;75.63
24;0.4;0.52313;1.81;292.12;75.63
24;0.5;0.15261;1.81;292.12;75.63
24;0.6;-0.10462;1.81;292.12;75.63
24;0.7;-0.35758;1.81;292.12;75.63
24;0.8;-0.59344;1.81;292.12;75.63
24;0.9;-0.79313;1.81;292.12;75.63
25;0.2;1.7499;3.01;370.61;95.86
25;0.3;0.9625;3.01;370.61;95.86
25;0.4;0.38157;3.01;370.61;95.86
25;0.5;-0.011582;3.01;370.61;95.86
25;0.6;-0.27508;3.01;370.61;95.86
25;0.7;-0.51125;3.01;370.61;95.86
25;0.8;-0.71032;3.01;370.61;95.86
25;0.9;-0.89579;3.01;370.61;95.86
26;0.3;1.5302;2.73;340.59;75.63
26;0.4;0.91653;2.73;340.59;75.63
26;0.5;0.47965;2.73;340.59;75.63
26;0.6;0.18074;2.73;340.59;75.63
26;0.7;-0.10842;2.73;340.59;75.63
26;0.8;-0.36964;2.73;340.59;75.63
26;0.9;-0.55337;2.73;340.59;75.63
27;0.3;1.5189;2.73;340.59;75.63
27;0.4;0.90636;2.73;340.59;75.63
27;0.5;0.48091;2.73;340.59;75.63
27;0.6;0.17779;2.73;340.59;75.63
27;0.7;-0.10073;2.73;340.59;75.63
27;0.8;-0.32011;2.73;340.59;75.63
27;0.9;-0.42927;2.73;340.59;75.63
28;0.3;1.7908;3.24;386.68;100.93
28;0.4;1.1015;3.24;386.68;100.93
28;0.5;0.61887;3.24;386.68;100.93
28;0.6;0.28143;3.24;386.68;100.93
28;0.7;-0.034235;3.24;386.68;100.93
28;0.8;-0.29731;3.24;386.68;100.93
28;0.9;-0.37336;3.24;386.68;100.93
29;0.2;1.7558;1.91;370.57;112.93
29;0.3;0.96686;1.91;370.57;112.93
29;0.4;0.38755;1.91;370.57;112.93
29;0.5;-0.027521;1.91;370.57;112.93
29;0.6;-0.33282;1.91;370.57;112.93
29;0.7;-0.5859;1.91;370.57;112.93
29;0.8;-0.79464;1.91;370.57;112.93
30;0.2;1.8991;2.29;356.59;95.86
30;0.3;1.094;2.29;356.59;95.86
30;0.4;0.51696;2.29;356.59;95.86
30;0.5;0.13622;2.29;356.59;95.86
30;0.6;-0.1066;2.29;356.59;95.86
30;0.7;-0.36211;2.29;356.59;95.86
30;0.8;-0.5651;2.29;356.59;95.86
30;0.9;-0.73363;2.29;356.59;95.86
31;0.1;1.7837;0.87;161.2;20.31
31;0.2;1.107;0.87;161.2;20.31
31;0.3;0.63392;0.87;161.2;20.31
31;0.4;0.30663;0.87;161.2;20.31
31;0.5;0.073429;0.87;161.2;20.31
31;0.6;-0.11152;0.87;161.2;20.31
31;0.7;-0.28978;0.87;161.2;20.31
31;0.8;-0.44592;0.87;161.2;20.31
31;0.9;-0.49346;0.87;161.2;20.31
32;0.05;1.3589;1;133.15;29.1
32;0.1;1.005;1;133.15;29.1
32;0.2;0.43514;1;133.15;29.1
32;0.3;0.054787;1;133.15;29.1
32;0.4;-0.18564;1;133.15;29.1
32;0.5;-0.37566;1;133.15;29.1
32;0.6;-0.51445;1;133.15;29.1
32;0.7;-0.62933;1;133.15;29.1
32;0.8;-0.72204;1;133.15;29.1
33;0.05;1.1198;1.97;150.2;67.48
33;0.1;0.77759;1.97;150.2;67.48
33;0.2;0.24655;1.97;150.2;67.48
33;0.3;-0.084321;1.97;150.2;67.48
33;0.4;-0.30482;1.97;150.2;67.48
33;0.5;-0.4887;1.97;150.2;67.48
33;0.6;-0.66225;1.97;150.2;67.48
33;0.7;-0.78194;1.97;150.2;67.48
34;0.05;2.1134;2.63;156.18;39.58
34;0.1;1.8225;2.63;156.18;39.58
34;0.2;1.2684;2.63;156.18;39.58
34;0.3;0.80811;2.63;156.18;39.58
34;0.4;0.44309;2.63;156.18;39.58
34;0.5;0.13622;2.63;156.18;39.58
34;0.6;-0.13181;2.63;156.18;39.58
34;0.7;-0.40749;2.63;156.18;39.58
35;0.05;1.1245;3.25;151.59;15.79
35;0.1;0.77815;3.25;151.59;15.79
35;0.2;0.24455;3.25;151.59;15.79
35;0.3;-0.088775;3.25;151.59;15.79
35;0.4;-0.31251;3.25;151.59;15.79
35;0.5;-0.47712;3.25;151.59;15.79
35;0.6;-0.66225;3.25;151.59;15.79
35;0.7;-0.73848;3.25;151.59;15.79
35;0.8;-0.80919;3.25;151.59;15.79
36;0.05;1.311;2.06;175.18;42.09
36;0.1;0.95424;2.06;175.18;42.09
36;0.2;0.351;2.06;175.18;42.09
36;0.3;-0.071226;2.06;175.18;42.09
36;0.4;-0.34469;2.06;175.18;42.09
36;0.5;-0.55175;2.06;175.18;42.09
36;0.6;-0.73909;2.06;175.18;42.09
37;0.05;1.9865;2.58;147.17;25.02
37;0.1;1.7209;2.58;147.17;25.02
37;0.2;1.245;2.58;147.17;25.02
37;0.3;0.83561;2.58;147.17;25.02
37;0.4;0.49801;2.58;147.17;25.02
37;0.5;0.21956;2.58;147.17;25.02
37;0.6;-0.022276;2.58;147.17;25.02
37;0.7;-0.24778;2.58;147.17;25.02
37;0.8;-0.41125;2.58;147.17;25.02
37;0.9;-0.5404;2.58;147.17;25.02
38;0.05;-0.29782;0.85;132.16;41.81
38;0.1;-0.63682;0.85;132.16;41.81
38;0.2;-1.4878;0.85;132.16;41.81
39;0.3;1.9195;3.39;223.27;25.02
39;0.4;1.3151;3.39;223.27;25.02
39;0.5;0.84455;3.39;223.27;25.02
39;0.6;0.49054;3.39;223.27;25.02
39;0.7;0.15679;3.39;223.27;25.02
39;0.8;-0.11998;3.39;223.27;25.02
39;0.9;-0.38169;3.39;223.27;25.02
40;0.05;1.9865;2.09;147.17;25.02
40;0.1;1.7209;2.09;147.17;25.02
40;0.2;1.245;2.09;147.17;25.02
40;0.3;0.83508;2.09;147.17;25.02
40;0.4;0.49801;2.09;147.17;25.02
40;0.5;0.21956;2.09;147.17;25.02
40;0.6;-0.022276;2.09;147.17;25.02
40;0.7;-0.24778;2.09;147.17;25.02
40;0.8;-0.41125;2.09;147.17;25.02
40;0.9;-0.55337;2.09;147.17;25.02
41;0.1;1.9918;2.51;162.15;61.61
41;0.2;1.4558;2.51;162.15;61.61
41;0.3;0.98498;2.51;162.15;61.61
41;0.4;0.58037;2.51;162.15;61.61
41;0.5;0.25696;2.51;162.15;61.61
41;0.6;0.018804;2.51;162.15;61.61
41;0.7;-0.23771;2.51;162.15;61.61
41;0.8;-0.4624;2.51;162.15;61.61
42;0.05;1.5461;2.16;225.25;66.49
42;0.1;1.0172;2.16;225.25;66.49
42;0.2;0.23066;2.16;225.25;66.49
42;0.3;-0.28663;2.16;225.25;66.49
42;0.4;-0.62375;2.16;225.25;66.49
42;0.5;-0.82646;2.16;225.25;66.49
42;0.6;-1.0117;2.16;225.25;66.49
42;0.7;-1.1941;2.16;225.25;66.49
42;0.8;-1.1614;2.16;225.25;66.49
43;0.1;1.9734;2.38;142.16;39.58
43;0.2;1.3699;2.38;142.16;39.58
43;0.3;0.88104;2.38;142.16;39.58
43;0.4;0.48534;2.38;142.16;39.58
43;0.5;0.19595;2.38;142.16;39.58
43;0.6;-0.048757;2.38;142.16;39.58
43;0.7;-0.27888;2.38;142.16;39.58
43;0.8;-0.48467;2.38;142.16;39.58
44;0.05;2.1391;2.08;147.17;25.02
44;0.1;1.8666;2.08;147.17;25.02
44;0.2;1.347;2.08;147.17;25.02
44;0.3;0.91969;2.08;147.17;25.02
44;0.4;0.55304;2.08;147.17;25.02
44;0.5;0.26116;2.08;147.17;25.02
44;0.6;0.033281;2.08;147.17;25.02
44;0.7;-0.19414;2.08;147.17;25.02
44;0.8;-0.44121;2.08;147.17;25.02
45;0.1;2.1276;2.59;131.17;15.79
45;0.2;1.66;2.59;131.17;15.79
45;0.3;1.2122;2.59;131.17;15.79
45;0.4;0.81549;2.59;131.17;15.79
45;0.5;0.49087;2.59;131.17;15.79
45;0.6;0.22568;2.59;131.17;15.79
45;0.7;-0.028703;2.59;131.17;15.79
45;0.8;-0.26512;2.59;131.17;15.79
46;0.05;-0.90309;1.59;119.12;26.03
47;0.05;-0.85479;1.77;118.14;28.68
48;0.1;1.8952;0.36;203.19;70.16
48;0.2;1.1954;0.36;203.19;70.16
48;0.3;0.68785;0.36;203.19;70.16
48;0.4;0.30843;0.36;203.19;70.16
48;0.5;0.022276;0.36;203.19;70.16
49;0.05;1.6723;1.97;161.16;53.09
49;0.1;1.3181;1.97;161.16;53.09
49;0.2;0.66917;1.97;161.16;53.09
49;0.3;0.2029;1.97;161.16;53.09
49;0.4;-0.13799;1.97;161.16;53.09
49;0.5;-0.37566;1.97;161.16;53.09
49;0.6;-0.56172;1.97;161.16;53.09
49;0.7;-0.73038;1.97;161.16;53.09
49;0.8;-0.91833;1.97;161.16;53.09
50;0.05;1.6349;1.68;145.16;32.86
50;0.1;1.2894;1.68;145.16;32.86
50;0.2;0.70594;1.68;145.16;32.86
50;0.3;0.2992;1.68;145.16;32.86
50;0.4;-0.002496;1.68;145.16;32.86
50;0.5;-0.21806;1.68;145.16;32.86
50;0.6;-0.39032;1.68;145.16;32.86
50;0.7;-0.56343;1.68;145.16;32.86
50;0.8;-0.66652;1.68;145.16;32.86
51;0.05;2.1391;1.37;147.17;36.02
51;0.1;1.8666;1.37;147.17;36.02
51;0.2;1.347;1.37;147.17;36.02
51;0.3;0.91969;1.37;147.17;36.02
51;0.4;0.55199;1.37;147.17;36.02
51;0.5;0.25696;1.37;147.17;36.02
51;0.6;0.033281;1.37;147.17;36.02
51;0.7;-0.2001;1.37;147.17;36.02
51;0.8;-0.44121;1.37;147.17;36.02
52;0.05;1.6723;2.59;161.16;53.09
52;0.1;1.3183;2.59;161.16;53.09
52;0.2;0.66917;2.59;161.16;53.09
52;0.3;0.2029;2.59;161.16;53.09
52;0.4;-0.13799;2.59;161.16;53.09
52;0.5;-0.37566;2.59;161.16;53.09
52;0.6;-0.56172;2.59;161.16;53.09
52;0.7;-0.75123;2.59;161.16;53.09
52;0.8;-0.91833;2.59;161.16;53.09
53;0.05;1.5391;1.97;161.16;53.09
53;0.1;1.1963;1.97;161.16;53.09
53;0.2;0.59882;1.97;161.16;53.09
53;0.3;0.17243;1.97;161.16;53.09
53;0.4;-0.14018;1.97;161.16;53.09
53;0.5;-0.38917;1.97;161.16;53.09
53;0.6;-0.58209;1.97;161.16;53.09
54;0.05;2.1068;2.01;175.18;42.09
54;0.1;1.5881;2.01;175.18;42.09
54;0.2;0.84224;2.01;175.18;42.09
54;0.3;0.35421;2.01;175.18;42.09
54;0.4;0.025447;2.01;175.18;42.09
54;0.5;-0.20286;2.01;175.18;42.09
54;0.6;-0.41421;2.01;175.18;42.09
55;0.05;1.0023;0.53;191.18;73.32
55;0.1;0.58031;0.53;191.18;73.32
55;0.2;0.0046699;0.53;191.18;73.32
55;0.3;-0.31967;0.53;191.18;73.32
55;0.4;-0.50816;0.53;191.18;73.32
55;0.5;-0.6488;0.53;191.18;73.32
56;0.1;1.793;1.26;219.24;62.32
56;0.2;0.9676;1.26;219.24;62.32
56;0.3;0.42414;1.26;219.24;62.32
56;0.4;0.059394;1.26;219.24;62.32
56;0.5;-0.22143;1.26;219.24;62.32
56;0.6;-0.44512;1.26;219.24;62.32
56;0.7;-0.60714;1.26;219.24;62.32
56;0.8;-0.71425;1.26;219.24;62.32
57;0.05;1.4363;2.33;203.24;66.49
57;0.1;0.85874;2.33;203.24;66.49
57;0.2;0.060187;2.33;203.24;66.49
57;0.3;-0.46276;2.33;203.24;66.49
57;0.4;-0.80919;2.33;203.24;66.49
58;0.1;2.0304;1.53;175.18;53.09
58;0.2;1.4238;1.53;175.18;53.09
58;0.3;0.93645;1.53;175.18;53.09
58;0.4;0.54407;1.53;175.18;53.09
58;0.5;0.23334;1.53;175.18;53.09
58;0.6;-0.018261;1.53;175.18;53.09
59;0.05;0.90389;0.22;312.32;110.87
59;0.1;0.37602;0.22;312.32;110.87
59;0.2;-0.4411;0.22;312.32;110.87
59;0.3;-1.2937;0.22;312.32;110.87
60;0.05;1.8573;1.02;246.26;82.19
60;0.1;1.4043;1.02;246.26;82.19
60;0.2;0.64265;1.02;246.26;82.19
60;0.3;0.13224;1.02;246.26;82.19
60;0.4;-1.0089;1.02;246.26;82.19
61;0.3;1.9143;1.78;306.38;107.49
61;0.4;1.1012;1.78;306.38;107.49
61;0.5;0.42228;1.78;306.38;107.49
61;0.6;-0.10369;1.78;306.38;107.49
61;0.7;-0.68404;1.78;306.38;107.49
62;0.05;1.3614;0.48;262.26;102.42
62;0.1;0.94524;0.48;262.26;102.42
62;0.2;0.24068;0.48;262.26;102.42
62;0.3;-0.22062;0.48;262.26;102.42
62;0.4;-0.52749;0.48;262.26;102.42
62;0.5;-0.88803;0.48;262.26;102.42
63;0.05;1.716;0.83;276.29;102.42
63;0.1;1.2373;0.83;276.29;102.42
63;0.2;0.45008;0.83;276.29;102.42
63;0.3;-0.071882;0.83;276.29;102.42
63;0.4;-0.44691;0.83;276.29;102.42
63;0.5;-0.73909;0.83;276.29;102.42
63;0.6;-0.90695;0.83;276.29;102.42
63;0.7;-1.1203;0.83;276.29;102.42
63;0.8;-1.3161;0.83;276.29;102.42
63;0.9;-1.7064;0.83;276.29;102.42
64;0.2;1.7607;2.25;361.39;97.98
64;0.3;0.91354;2.25;361.39;97.98
64;0.4;0.32299;2.25;361.39;97.98
64;0.5;-0.073597;2.25;361.39;97.98
64;0.6;-0.37184;2.25;361.39;97.98
64;0.7;-0.66606;2.25;361.39;97.98
64;0.8;-0.84757;2.25;361.39;97.98
64;0.9;-1.02;2.25;361.39;97.98
65;0.05;1.2308;0.99;338.36;102.42
65;0.1;0.50095;0.99;338.36;102.42
65;0.2;-0.0023539;0.99;338.36;102.42
65;0.3;-0.52781;0.99;338.36;102.42
65;0.4;-0.97213;0.99;338.36;102.42
65;0.5;-1.301;0.99;338.36;102.42
65;0.6;-1.752;0.99;338.36;102.42
66;0.1;2.085;0.78;274.32;82.19
66;0.2;1.1786;0.78;274.32;82.19
66;0.3;0.5006;0.78;274.32;82.19
66;0.4;0.057058;0.78;274.32;82.19
66;0.5;-0.25452;0.78;274.32;82.19
66;0.6;-0.5006;0.78;274.32;82.19
66;0.7;-0.69146;0.78;274.32;82.19
66;0.8;-0.89562;0.78;274.32;82.19
66;0.9;-1.0878;0.78;274.32;82.19
67;0.4;0.67202;1.4;350.41;82.19
67;0.5;0.22034;1.4;350.41;82.19
67;0.6;-0.12241;1.4;350.41;82.19
67;0.7;-0.40302;1.4;350.41;82.19
67;0.8;-0.60458;1.4;350.41;82.19
67;0.9;-0.77938;1.4;350.41;82.19
68;0.4;1.5881;1.66;233.22;57.53
68;0.5;1.0817;1.66;233.22;57.53
68;0.6;0.69668;1.66;233.22;57.53
68;0.7;0.38978;1.66;233.22;57.53
68;0.8;0.12462;1.66;233.22;57.53
68;0.9;-0.12535;1.66;233.22;57.53
69;0.05;1.8412;2.39;244.07;53.09
69;0.1;1.3287;2.39;244.07;53.09
69;0.2;0.46538;2.39;244.07;53.09
69;0.3;-0.19837;2.39;244.07;53.09
69;0.4;-0.69157;2.39;244.07;53.09
69;0.5;-1.4586;2.39;244.07;53.09
70;0.1;1.9154;1.37;189.21;53.09
70;0.2;1.1859;1.37;189.21;53.09
70;0.3;0.59568;1.37;189.21;53.09
70;0.4;0.19833;1.37;189.21;53.09
70;0.5;-0.078427;1.37;189.21;53.09
70;0.6;-0.33263;1.37;189.21;53.09
70;0.7;-0.52372;1.37;189.21;53.09
70;0.8;-0.74668;1.37;189.21;53.09
70;0.9;-1.1885;1.37;189.21;53.09
71;0.05;1.8203;1.64;161.2;36.02
71;0.1;1.4591;1.64;161.2;36.02
71;0.2;0.83097;1.64;161.2;36.02
71;0.3;0.35379;1.64;161.2;36.02
71;0.4;0.040373;1.64;161.2;36.02
71;0.5;-0.19737;1.64;161.2;36.02
71;0.6;-0.40369;1.64;161.2;36.02
71;0.7;-0.59208;1.64;161.2;36.02
71;0.8;-0.72616;1.64;161.2;36.02
71;0.9;-0.90678;1.64;161.2;36.02
72;0.1;1.3287;2.88;244.07;53.09
72;0.2;0.46538;2.88;244.07;53.09
72;0.3;-0.19837;2.88;244.07;53.09
72;0.4;-0.69157;2.88;244.07;53.09
72;0.5;-1.4586;2.88;244.07;53.09
73;0.05;1.8412;3.04;244.07;53.09
73;0.1;1.3287;3.04;244.07;53.09
73;0.2;0.46538;3.04;244.07;53.09
73;0.3;-0.19837;3.04;244.07;53.09
73;0.4;-0.69157;3.04;244.07;53.09
73;0.5;-1.4586;3.04;244.07;53.09
74;0.05;1.8412;2.43;244.07;53.09
74;0.1;1.3287;2.43;244.07;53.09
74;0.2;0.46538;2.43;244.07;53.09
74;0.3;-0.19837;2.43;244.07;53.09
74;0.4;-0.69157;2.43;244.07;53.09
74;0.5;-1.4586;2.43;244.07;53.09
75;0.2;1.6198;2.22;223.66;53.09
75;0.3;0.91864;2.22;223.66;53.09
75;0.4;0.42938;2.22;223.66;53.09
75;0.5;0.08543;2.22;223.66;53.09
75;0.6;-0.19957;2.22;223.66;53.09
75;0.7;-0.40302;2.22;223.66;53.09
75;0.8;-0.53475;2.22;223.66;53.09
75;0.9;-0.681;2.22;223.66;53.09
76;0.05;1.8412;2.46;244.07;53.09
76;0.1;1.3287;2.46;244.07;53.09
76;0.2;0.46538;2.46;244.07;53.09
76;0.3;-0.19837;2.46;244.07;53.09
76;0.4;-0.69157;2.46;244.07;53.09
76;0.5;-1.4586;2.46;244.07;53.09
77;0.1;2.1776;2.35;209.63;53.09
77;0.2;1.3875;2.35;209.63;53.09
77;0.3;0.74715;2.35;209.63;53.09
77;0.4;0.31931;2.35;209.63;53.09
77;0.5;0.012481;2.35;209.63;53.09
77;0.6;-0.28978;2.35;209.63;53.09
77;0.7;-0.51125;2.35;209.63;53.09
78;0.1;2.1776;1.7;209.63;53.09
78;0.2;1.3875;1.7;209.63;53.09
78;0.3;0.74715;1.7;209.63;53.09
78;0.4;0.31931;1.7;209.63;53.09
78;0.5;0.012481;1.7;209.63;53.09
78;0.6;-0.28978;1.7;209.63;53.09
78;0.7;-0.51125;1.7;209.63;53.09
79;0.2;1.9228;0.77;332.39;83.83
79;0.3;1.1179;0.77;332.39;83.83
79;0.4;0.56029;0.77;332.39;83.83
79;0.5;0.19143;0.77;332.39;83.83
79;0.6;-0.091249;0.77;332.39;83.83
79;0.7;-0.30867;0.77;332.39;83.83
80;0.3;1.0782;1.29;330.38;83.83
80;0.4;0.50328;1.29;330.38;83.83
80;0.5;0.12557;1.29;330.38;83.83
80;0.6;-0.17357;1.29;330.38;83.83
80;0.7;-0.42262;1.29;330.38;83.83
81;0.3;1.6251;2.88;316.39;63.6
81;0.4;1.0188;2.88;316.39;63.6
81;0.5;0.60803;2.88;316.39;63.6
81;0.6;0.27561;2.88;316.39;63.6
81;0.7;0.024543;2.88;316.39;63.6
82;0.1;2.0955;1.9;264.32;74.6
82;0.2;1.1038;1.9;264.32;74.6
82;0.3;0.45557;1.9;264.32;74.6
82;0.4;0.063556;1.9;264.32;74.6
82;0.5;-0.20896;1.9;264.32;74.6
82;0.6;-0.43838;1.9;264.32;74.6
82;0.7;-0.63893;1.9;264.32;74.6
83;0.05;1.7423;1.39;146.14;26.3
83;0.1;1.4185;1.39;146.14;26.3
83;0.2;0.91384;1.39;146.14;26.3
83;0.3;0.53884;1.39;146.14;26.3
83;0.4;0.25583;1.39;146.14;26.3
83;0.5;0.044489;1.39;146.14;26.3
83;0.6;-0.1569;1.39;146.14;26.3
83;0.7;-0.32437;1.39;146.14;26.3
84;0.05;0.54543;1.01;154.12;77.76
84;0.1;0.21565;1.01;154.12;77.76
84;0.2;-0.26112;1.01;154.12;77.76
84;0.3;-0.5245;1.01;154.12;77.76
84;0.4;-0.71032;1.01;154.12;77.76
84;0.5;-0.89184;1.01;154.12;77.76
85;0.05;1.1372;0.37;354.31;164.75
85;0.1;0.54735;0.37;354.31;164.75
85;0.2;-0.28731;0.37;354.31;164.75
85;0.3;-0.78303;0.37;354.31;164.75
85;0.4;-1.0377;0.37;354.31;164.75
85;0.5;-1.3892;0.37;354.31;164.75
85;0.6;-1.8363;0.37;354.31;164.75
86;0.05;0.057594;0.53;170.12;97.99
86;0.1;-0.27853;0.53;170.12;97.99
86;0.2;-0.66555;0.53;170.12;97.99
86;0.3;-0.85491;0.53;170.12;97.99
87;0.1;1.887;1.21;148.16;37.3
87;0.2;1.2191;1.21;148.16;37.3
87;0.3;0.66334;1.21;148.16;37.3
87;0.4;0.27993;1.21;148.16;37.3
87;0.5;9.64e-17;1.21;148.16;37.3
87;0.6;-0.23771;1.21;148.16;37.3
87;0.7;-0.45377;1.21;148.16;37.3
87;0.8;-0.58129;1.21;148.16;37.3
87;0.9;-0.65382;1.21;148.16;37.3
88;0.05;-0.79881;0.22;123.11;50.19
88;0.1;-1.1987;0.22;123.11;50.19
88;0.2;-1.7959;0.22;123.11;50.19
89;0.05;-0.10493;-0.62;126.11;58.2
89;0.1;-0.46736;-0.62;126.11;58.2
89;0.2;-0.9394;-0.62;126.11;58.2
89;0.3;-1.1425;-0.62;126.11;58.2
